timestamp,accel_x,accel_y,accel_z,simulated_ground_truth
2026-03-15 08:00:03.449,0.7435,0.17951,0.36967,INCIPIENT_WARNING
2026-03-15 08:00:03.450,0.43699,-0.16437,0.17085,INCIPIENT_WARNING
2026-03-15 08:00:03.451,0.28254,-0.08622,0.24935,INCIPIENT_WARNING
2026-03-15 08:00:03.452,0.43494,-0.28312,0.09191,INCIPIENT_WARNING
2026-03-15 08:00:03.453,0.33361,-0.19223,0.00081,INCIPIENT_WARNING
2026-03-15 08:00:03.454,0.30046,-0.32149,-0.0528,INCIPIENT_WARNING
2026-03-15 08:00:03.455,0.29507,-0.32708,0.00324,INCIPIENT_WARNING
2026-03-15 08:00:03.456,-0.20308,-0.32406,-0.35442,INCIPIENT_WARNING
2026-03-15 08:00:03.457,0.05145,-0.31175,-0.19488,INCIPIENT_WARNING
2026-03-15 08:00:03.458,0.2133,-0.19023,0.0227,INCIPIENT_WARNING
2026-03-15 08:00:03.459,0.06961,-0.34661,-0.20262,INCIPIENT_WARNING
2026-03-15 08:00:03.460,0.20001,-0.23883,-0.23405,INCIPIENT_WARNING
2026-03-15 08:00:03.461,-0.02765,-0.32327,-0.19999,INCIPIENT_WARNING
2026-03-15 08:00:03.462,-0.20493,-0.33409,-0.11883,INCIPIENT_WARNING
2026-03-15 08:00:03.463,-0.09137,-0.47041,-0.16597,INCIPIENT_WARNING
2026-03-15 08:00:03.464,0.18027,-0.12556,0.03053,INCIPIENT_WARNING
2026-03-15 08:00:03.465,-0.54147,-0.43733,-0.37924,INCIPIENT_WARNING
2026-03-15 08:00:03.466,-0.24066,-0.32278,-0.21993,INCIPIENT_WARNING
2026-03-15 08:00:03.467,-0.31762,-0.09867,-0.26092,INCIPIENT_WARNING
2026-03-15 08:00:03.468,-0.42958,-0.09665,-0.28824,INCIPIENT_WARNING
2026-03-15 08:00:03.469,-0.45455,-0.01782,-0.24081,INCIPIENT_WARNING
2026-03-15 08:00:03.470,-0.42618,-0.04147,-0.30665,INCIPIENT_WARNING
2026-03-15 08:00:03.471,-0.48861,0.00361,-0.22926,INCIPIENT_WARNING
2026-03-15 08:00:03.472,0.11537,0.37076,0.26511,INCIPIENT_WARNING
2026-03-15 08:00:03.473,-0.50275,0.16361,-0.17547,INCIPIENT_WARNING
2026-03-15 08:00:03.474,-0.47168,0.15287,-0.20206,INCIPIENT_WARNING
2026-03-15 08:00:03.475,-0.26692,0.28905,-0.01302,INCIPIENT_WARNING
2026-03-15 08:00:03.476,-0.23334,0.20942,-0.01286,INCIPIENT_WARNING
2026-03-15 08:00:03.477,-0.162,0.3756,0.07887,INCIPIENT_WARNING
2026-03-15 08:00:03.478,-0.14195,0.40622,0.05748,INCIPIENT_WARNING
2026-03-15 08:00:03.479,-0.11903,0.52604,0.15439,INCIPIENT_WARNING
2026-03-15 08:00:03.480,-0.02719,0.3782,0.23794,INCIPIENT_WARNING
2026-03-15 08:00:03.481,0.22511,0.56585,0.45847,INCIPIENT_WARNING
2026-03-15 08:00:03.482,0.1274,0.24404,0.19559,INCIPIENT_WARNING
2026-03-15 08:00:03.483,0.24384,0.39979,0.29647,INCIPIENT_WARNING
2026-03-15 08:00:03.484,0.40656,0.40722,0.2904,INCIPIENT_WARNING
2026-03-15 08:00:03.485,0.31105,0.20975,0.47682,INCIPIENT_WARNING
2026-03-15 08:00:03.486,0.374,0.32118,0.24355,INCIPIENT_WARNING
2026-03-15 08:00:03.487,0.34928,0.08369,0.24196,INCIPIENT_WARNING
2026-03-15 08:00:03.488,-0.03219,-0.27259,-0.18637,INCIPIENT_WARNING
2026-03-15 08:00:03.489,0.73052,0.21453,0.44415,INCIPIENT_WARNING
2026-03-15 08:00:03.490,0.4727,-0.04781,0.15024,INCIPIENT_WARNING
2026-03-15 08:00:03.491,0.27589,-0.1113,0.02604,INCIPIENT_WARNING
2026-03-15 08:00:03.492,0.31035,-0.05604,0.22837,INCIPIENT_WARNING
2026-03-15 08:00:03.493,0.35898,-0.1194,0.02983,INCIPIENT_WARNING
2026-03-15 08:00:03.494,0.16688,-0.18869,0.03756,INCIPIENT_WARNING
2026-03-15 08:00:03.495,0.24793,-0.27296,0.02871,INCIPIENT_WARNING
2026-03-15 08:00:03.496,-0.17537,-0.51348,-0.37414,INCIPIENT_WARNING
2026-03-15 08:00:03.497,0.07726,-0.41776,-0.20417,INCIPIENT_WARNING
2026-03-15 08:00:03.498,0.14344,-0.25146,-0.1227,INCIPIENT_WARNING
2026-03-15 08:00:03.499,0.00911,-0.24595,-0.1876,INCIPIENT_WARNING
2026-03-15 08:00:03.500,0.13211,-0.21245,-0.13365,INCIPIENT_WARNING
2026-03-15 08:00:03.501,-0.02986,-0.29928,-0.14725,INCIPIENT_WARNING
2026-03-15 08:00:03.502,-0.13455,-0.44356,-0.1989,INCIPIENT_WARNING
2026-03-15 08:00:03.503,-0.23863,-0.3621,-0.2401,INCIPIENT_WARNING
2026-03-15 08:00:03.504,0.08365,-0.20074,0.00092,INCIPIENT_WARNING
2026-03-15 08:00:03.505,-0.39165,-0.49025,-0.39811,INCIPIENT_WARNING
2026-03-15 08:00:03.506,-0.35191,-0.03359,-0.24151,INCIPIENT_WARNING
2026-03-15 08:00:03.507,-0.30028,-0.32461,-0.26705,INCIPIENT_WARNING
2026-03-15 08:00:03.508,-0.37702,-0.18005,-0.33157,INCIPIENT_WARNING
2026-03-15 08:00:03.509,-0.47432,-0.01964,-0.25208,INCIPIENT_WARNING
2026-03-15 08:00:03.510,-0.297,-0.09316,-0.27049,INCIPIENT_WARNING
2026-03-15 08:00:03.511,-0.37657,-0.11511,-0.29207,INCIPIENT_WARNING
2026-03-15 08:00:03.512,0.10723,0.27572,0.11147,INCIPIENT_WARNING
2026-03-15 08:00:03.513,-0.34739,-0.01481,-0.19033,INCIPIENT_WARNING
2026-03-15 08:00:03.514,-0.47096,-0.05096,-0.16288,INCIPIENT_WARNING
2026-03-15 08:00:03.515,-0.27298,0.32028,0.07209,INCIPIENT_WARNING
2026-03-15 08:00:03.516,-0.36352,0.35407,-0.02919,INCIPIENT_WARNING
2026-03-15 08:00:03.517,-0.37272,0.26021,-0.00575,INCIPIENT_WARNING
2026-03-15 08:00:03.518,-0.0776,0.2852,0.16571,INCIPIENT_WARNING
2026-03-15 08:00:03.519,-0.11269,0.40389,0.27715,INCIPIENT_WARNING
2026-03-15 08:00:03.520,-0.0377,0.46503,0.24703,INCIPIENT_WARNING
2026-03-15 08:00:03.521,0.26624,0.70383,0.36509,INCIPIENT_WARNING
2026-03-15 08:00:03.522,0.17114,0.36958,0.18723,INCIPIENT_WARNING
2026-03-15 08:00:03.523,0.40531,0.23412,0.315,INCIPIENT_WARNING
2026-03-15 08:00:03.524,0.2267,0.35344,0.28504,INCIPIENT_WARNING
2026-03-15 08:00:03.525,0.39247,0.23631,0.29237,INCIPIENT_WARNING
2026-03-15 08:00:03.526,0.44702,0.18094,0.25595,INCIPIENT_WARNING
2026-03-15 08:00:03.527,0.67803,0.09886,0.1609,INCIPIENT_WARNING
2026-03-15 08:00:03.528,-0.08795,-0.31918,-0.09376,INCIPIENT_WARNING
2026-03-15 08:00:03.529,0.66587,0.15718,0.36979,INCIPIENT_WARNING
2026-03-15 08:00:03.530,0.40665,-0.08208,0.17632,INCIPIENT_WARNING
2026-03-15 08:00:03.531,0.43122,-0.1144,0.12662,INCIPIENT_WARNING
2026-03-15 08:00:03.532,0.44147,-0.07585,0.13293,INCIPIENT_WARNING
2026-03-15 08:00:03.533,0.35835,-0.1142,0.00469,INCIPIENT_WARNING
2026-03-15 08:00:03.534,0.20949,-0.32173,0.01446,INCIPIENT_WARNING
2026-03-15 08:00:03.535,0.08363,-0.22313,-0.03572,INCIPIENT_WARNING
2026-03-15 08:00:03.536,0.00254,-0.51184,-0.33135,INCIPIENT_WARNING
2026-03-15 08:00:03.537,0.16626,-0.24002,-0.20613,INCIPIENT_WARNING
2026-03-15 08:00:03.538,0.22241,-0.21151,-0.00987,INCIPIENT_WARNING
2026-03-15 08:00:03.539,-0.02161,-0.24548,-0.31168,INCIPIENT_WARNING
2026-03-15 08:00:03.540,-0.03634,-0.27885,-0.1539,INCIPIENT_WARNING
2026-03-15 08:00:03.541,0.08038,-0.21494,-0.21149,INCIPIENT_WARNING
2026-03-15 08:00:03.542,0.01047,-0.36084,-0.17379,INCIPIENT_WARNING
2026-03-15 08:00:03.543,0.01374,-0.20476,-0.23531,INCIPIENT_WARNING
2026-03-15 08:00:03.544,0.06753,-0.20823,0.01298,INCIPIENT_WARNING
2026-03-15 08:00:03.545,-0.57712,-0.47091,-0.55241,INCIPIENT_WARNING
2026-03-15 08:00:03.546,-0.25837,-0.19074,-0.20093,INCIPIENT_WARNING
2026-03-15 08:00:03.547,-0.3665,-0.10918,-0.27746,INCIPIENT_WARNING
2026-03-15 08:00:03.548,-0.46767,-0.15853,-0.18127,INCIPIENT_WARNING
2026-03-15 08:00:03.549,-0.36658,-0.12937,-0.34789,INCIPIENT_WARNING
2026-03-15 08:00:03.550,-0.45111,-0.03784,-0.26943,INCIPIENT_WARNING
2026-03-15 08:00:03.551,-0.59357,-0.05915,-0.1326,INCIPIENT_WARNING
2026-03-15 08:00:03.552,0.14311,0.30239,0.26834,INCIPIENT_WARNING
2026-03-15 08:00:03.553,-0.61415,0.19014,-0.18874,INCIPIENT_WARNING
2026-03-15 08:00:03.554,-0.39884,0.02866,-0.10754,INCIPIENT_WARNING
2026-03-15 08:00:03.555,-0.3135,0.35948,0.07391,INCIPIENT_WARNING
2026-03-15 08:00:03.556,-0.32694,0.2597,0.05939,INCIPIENT_WARNING
2026-03-15 08:00:03.557,-0.25841,0.29316,0.02699,INCIPIENT_WARNING
2026-03-15 08:00:03.558,-0.29324,0.36102,0.21708,INCIPIENT_WARNING
2026-03-15 08:00:03.559,-0.07506,0.37512,0.24511,INCIPIENT_WARNING
2026-03-15 08:00:03.560,-0.07207,0.43013,0.23551,INCIPIENT_WARNING
2026-03-15 08:00:03.561,0.35115,0.42476,0.40556,INCIPIENT_WARNING
2026-03-15 08:00:03.562,-0.08268,0.30369,0.28971,INCIPIENT_WARNING
2026-03-15 08:00:03.563,0.22334,0.33429,0.40178,INCIPIENT_WARNING
2026-03-15 08:00:03.564,0.42568,0.31906,0.39614,INCIPIENT_WARNING
2026-03-15 08:00:03.565,0.26407,0.35298,0.45354,INCIPIENT_WARNING
2026-03-15 08:00:03.566,0.46153,0.04843,0.28987,INCIPIENT_WARNING
2026-03-15 08:00:03.567,0.49286,0.10436,0.37371,INCIPIENT_WARNING
2026-03-15 08:00:03.568,0.02939,-0.28383,-0.14785,INCIPIENT_WARNING
2026-03-15 08:00:03.569,0.56742,0.11699,0.36325,INCIPIENT_WARNING
2026-03-15 08:00:03.570,0.53544,0.10068,0.09554,INCIPIENT_WARNING
2026-03-15 08:00:03.571,0.19423,-0.15839,0.00439,INCIPIENT_WARNING
2026-03-15 08:00:03.572,0.40542,-0.08612,0.20734,INCIPIENT_WARNING
2026-03-15 08:00:03.573,0.34701,-0.2169,-0.07508,INCIPIENT_WARNING
2026-03-15 08:00:03.574,0.28735,-0.23117,0.04221,INCIPIENT_WARNING
2026-03-15 08:00:03.575,0.18361,-0.29076,-0.11907,INCIPIENT_WARNING
2026-03-15 08:00:03.576,-0.29856,-0.54983,-0.41988,INCIPIENT_WARNING
2026-03-15 08:00:03.577,0.09821,-0.38252,-0.19972,INCIPIENT_WARNING
2026-03-15 08:00:03.578,0.12407,-0.47229,0.0603,INCIPIENT_WARNING
2026-03-15 08:00:03.579,-0.08643,-0.37252,-0.28784,INCIPIENT_WARNING
2026-03-15 08:00:03.580,0.08442,-0.30318,-0.23296,INCIPIENT_WARNING
2026-03-15 08:00:03.581,-0.07053,-0.18083,-0.19984,INCIPIENT_WARNING
2026-03-15 08:00:03.582,-0.11827,-0.38007,-0.34685,INCIPIENT_WARNING
2026-03-15 08:00:03.583,-0.1574,-0.2718,-0.1764,INCIPIENT_WARNING
2026-03-15 08:00:03.584,-0.09488,-0.17742,-0.03789,INCIPIENT_WARNING
2026-03-15 08:00:03.585,-0.48741,-0.42812,-0.49373,INCIPIENT_WARNING
2026-03-15 08:00:03.586,-0.18367,-0.25612,-0.16127,INCIPIENT_WARNING
2026-03-15 08:00:03.587,-0.27878,-0.21243,-0.16898,INCIPIENT_WARNING
2026-03-15 08:00:03.588,-0.26724,-0.10756,-0.48609,INCIPIENT_WARNING
2026-03-15 08:00:03.589,-0.26066,-0.04454,-0.13489,INCIPIENT_WARNING
2026-03-15 08:00:03.590,-0.32734,0.06126,-0.1941,INCIPIENT_WARNING
2026-03-15 08:00:03.591,-0.33526,0.15084,-0.20892,INCIPIENT_WARNING
2026-03-15 08:00:03.592,-0.11153,0.35108,0.25816,INCIPIENT_WARNING
2026-03-15 08:00:03.593,-0.51006,-0.00534,-0.30515,INCIPIENT_WARNING
2026-03-15 08:00:03.594,-0.54957,0.21497,-0.05403,INCIPIENT_WARNING
2026-03-15 08:00:03.595,-0.23435,0.37753,0.01437,INCIPIENT_WARNING
2026-03-15 08:00:03.596,-0.48675,0.27206,-0.00371,INCIPIENT_WARNING
2026-03-15 08:00:03.597,-0.29823,0.36373,0.11014,INCIPIENT_WARNING
2026-03-15 08:00:03.598,-0.0921,0.38065,0.03525,INCIPIENT_WARNING
2026-03-15 08:00:03.599,-0.13316,0.42005,0.27219,INCIPIENT_WARNING
2026-03-15 08:00:03.600,-0.04948,0.46388,0.26571,INCIPIENT_WARNING
2026-03-15 08:00:03.601,0.2919,0.61495,0.42198,INCIPIENT_WARNING
2026-03-15 08:00:03.602,0.00799,0.32312,0.17738,INCIPIENT_WARNING
2026-03-15 08:00:03.603,0.3134,0.32163,0.36525,INCIPIENT_WARNING
2026-03-15 08:00:03.604,0.32678,0.3438,0.32909,INCIPIENT_WARNING
2026-03-15 08:00:03.605,0.32998,0.26016,0.33753,INCIPIENT_WARNING
2026-03-15 08:00:03.606,0.41879,0.32977,0.26542,INCIPIENT_WARNING
2026-03-15 08:00:03.607,0.43706,0.01962,0.32121,INCIPIENT_WARNING
2026-03-15 08:00:03.608,-0.12507,-0.25779,-0.17879,INCIPIENT_WARNING
2026-03-15 08:00:03.609,0.67619,0.0919,0.36535,INCIPIENT_WARNING
2026-03-15 08:00:03.610,0.56176,-0.03453,0.14934,INCIPIENT_WARNING
2026-03-15 08:00:03.611,0.34091,-0.01953,0.08231,INCIPIENT_WARNING
2026-03-15 08:00:03.612,0.34422,-0.19289,0.08413,INCIPIENT_WARNING
2026-03-15 08:00:03.613,0.27974,-0.29902,-0.02341,INCIPIENT_WARNING
2026-03-15 08:00:03.614,0.21447,-0.19409,-0.01994,INCIPIENT_WARNING
2026-03-15 08:00:03.615,0.22866,-0.16604,0.04975,INCIPIENT_WARNING
2026-03-15 08:00:03.616,-0.12869,-0.52034,-0.38272,INCIPIENT_WARNING
2026-03-15 08:00:03.617,0.12902,-0.36237,-0.19258,INCIPIENT_WARNING
2026-03-15 08:00:03.618,0.14125,-0.29151,-0.01074,INCIPIENT_WARNING
2026-03-15 08:00:03.619,-0.11514,-0.27079,-0.2339,INCIPIENT_WARNING
2026-03-15 08:00:03.620,-0.01308,-0.41519,-0.18468,INCIPIENT_WARNING
2026-03-15 08:00:03.621,-0.06526,-0.31038,-0.10648,INCIPIENT_WARNING
2026-03-15 08:00:03.622,-0.0877,-0.37172,-0.27677,INCIPIENT_WARNING
2026-03-15 08:00:03.623,-0.09236,-0.20122,-0.22762,INCIPIENT_WARNING
2026-03-15 08:00:03.624,0.16517,-0.04721,0.08757,INCIPIENT_WARNING
2026-03-15 08:00:03.625,-0.66399,-0.37249,-0.43197,INCIPIENT_WARNING
2026-03-15 08:00:03.626,-0.33686,-0.25592,-0.2709,INCIPIENT_WARNING
2026-03-15 08:00:03.627,-0.38212,-0.22572,-0.25311,INCIPIENT_WARNING
2026-03-15 08:00:03.628,-0.32981,-0.09744,-0.35595,INCIPIENT_WARNING
2026-03-15 08:00:03.629,-0.47444,-0.00596,-0.21898,INCIPIENT_WARNING
2026-03-15 08:00:03.630,-0.4306,-0.02059,-0.25106,INCIPIENT_WARNING
2026-03-15 08:00:03.631,-0.40968,-0.02167,-0.20712,INCIPIENT_WARNING
2026-03-15 08:00:03.632,-0.10087,0.32889,0.19968,INCIPIENT_WARNING
2026-03-15 08:00:03.633,-0.55373,0.01785,-0.24067,INCIPIENT_WARNING
2026-03-15 08:00:03.634,-0.62182,0.19652,-0.15716,INCIPIENT_WARNING
2026-03-15 08:00:03.635,-0.46493,0.23952,0.04071,INCIPIENT_WARNING
2026-03-15 08:00:03.636,-0.38505,0.2557,0.00738,INCIPIENT_WARNING
2026-03-15 08:00:03.637,-0.22654,0.25497,0.11748,INCIPIENT_WARNING
2026-03-15 08:00:03.638,-0.23759,0.40259,0.15023,INCIPIENT_WARNING
2026-03-15 08:00:03.639,-0.13794,0.34322,0.18134,INCIPIENT_WARNING
2026-03-15 08:00:03.640,0.14256,0.32718,0.35355,INCIPIENT_WARNING
2026-03-15 08:00:03.641,0.26967,0.55382,0.40078,INCIPIENT_WARNING
2026-03-15 08:00:03.642,-0.01059,0.28771,0.15238,INCIPIENT_WARNING
2026-03-15 08:00:03.643,0.25276,0.34673,0.46763,INCIPIENT_WARNING
2026-03-15 08:00:03.644,0.23559,0.33781,0.3749,INCIPIENT_WARNING
2026-03-15 08:00:03.645,0.26778,0.30584,0.3027,INCIPIENT_WARNING
2026-03-15 08:00:03.646,0.20312,0.25394,0.25944,INCIPIENT_WARNING
2026-03-15 08:00:03.647,0.35356,0.18856,0.27912,INCIPIENT_WARNING
2026-03-15 08:00:03.648,0.04669,-0.15217,-0.20197,INCIPIENT_WARNING
2026-03-15 08:00:03.649,0.72811,0.07895,0.54384,INCIPIENT_WARNING
2026-03-15 08:00:03.650,0.3784,0.02062,0.23671,INCIPIENT_WARNING
2026-03-15 08:00:03.651,0.39236,-0.19302,0.08748,INCIPIENT_WARNING
2026-03-15 08:00:03.652,0.21812,-0.126,0.14027,INCIPIENT_WARNING
2026-03-15 08:00:03.653,0.34551,-0.42755,-0.03231,INCIPIENT_WARNING
2026-03-15 08:00:03.654,0.22296,-0.21781,0.02116,INCIPIENT_WARNING
2026-03-15 08:00:03.655,0.23345,-0.21454,-0.09276,INCIPIENT_WARNING
2026-03-15 08:00:03.656,-0.05475,-0.44346,-0.31199,INCIPIENT_WARNING
2026-03-15 08:00:03.657,0.05196,-0.21317,-0.14051,INCIPIENT_WARNING
2026-03-15 08:00:03.658,0.13,-0.21639,0.01707,INCIPIENT_WARNING
2026-03-15 08:00:03.659,-0.0525,-0.26588,-0.17954,INCIPIENT_WARNING
2026-03-15 08:00:03.660,-0.20614,-0.29548,-0.21013,INCIPIENT_WARNING
2026-03-15 08:00:03.661,0.01063,-0.23793,-0.1857,INCIPIENT_WARNING
2026-03-15 08:00:03.662,0.04259,-0.32811,-0.19632,INCIPIENT_WARNING
2026-03-15 08:00:03.663,-0.07448,-0.307,-0.19847,INCIPIENT_WARNING
2026-03-15 08:00:03.664,0.05692,-0.12244,-0.077,INCIPIENT_WARNING
2026-03-15 08:00:03.665,-0.47843,-0.40248,-0.42542,INCIPIENT_WARNING
2026-03-15 08:00:03.666,-0.15057,-0.21204,-0.29208,INCIPIENT_WARNING
2026-03-15 08:00:03.667,-0.28204,-0.1078,-0.22295,INCIPIENT_WARNING
2026-03-15 08:00:03.668,-0.31303,-0.19516,-0.33567,INCIPIENT_WARNING
2026-03-15 08:00:03.669,-0.46789,-0.10866,-0.26503,INCIPIENT_WARNING
2026-03-15 08:00:03.670,-0.4225,-0.06588,-0.25911,INCIPIENT_WARNING
2026-03-15 08:00:03.671,-0.5271,0.07391,-0.22036,INCIPIENT_WARNING
2026-03-15 08:00:03.672,0.02224,0.33036,0.16577,INCIPIENT_WARNING
2026-03-15 08:00:03.673,-0.40993,0.12839,-0.31038,INCIPIENT_WARNING
2026-03-15 08:00:03.674,-0.42588,0.22526,-0.14618,INCIPIENT_WARNING
2026-03-15 08:00:03.675,-0.17583,0.32039,-0.06665,INCIPIENT_WARNING
2026-03-15 08:00:03.676,-0.30764,0.32787,-0.02541,INCIPIENT_WARNING
2026-03-15 08:00:03.677,-0.20778,0.23924,0.14541,INCIPIENT_WARNING
2026-03-15 08:00:03.678,-0.24593,0.33273,0.14644,INCIPIENT_WARNING
2026-03-15 08:00:03.679,-0.05413,0.43454,0.15425,INCIPIENT_WARNING
2026-03-15 08:00:03.680,-0.04468,0.34647,0.23739,INCIPIENT_WARNING
2026-03-15 08:00:03.681,0.39176,0.55603,0.52585,INCIPIENT_WARNING
2026-03-15 08:00:03.682,0.18456,0.28228,0.20523,INCIPIENT_WARNING
2026-03-15 08:00:03.683,0.46487,0.48813,0.25304,INCIPIENT_WARNING
2026-03-15 08:00:03.684,0.37454,0.33248,0.41331,INCIPIENT_WARNING
2026-03-15 08:00:03.685,0.29809,0.19307,0.28734,INCIPIENT_WARNING
2026-03-15 08:00:03.686,0.37421,0.2673,0.2572,INCIPIENT_WARNING
2026-03-15 08:00:03.687,0.39345,0.00371,0.36473,INCIPIENT_WARNING
2026-03-15 08:00:03.688,0.07228,-0.27245,-0.18701,INCIPIENT_WARNING
2026-03-15 08:00:03.689,0.70526,0.24863,0.43663,INCIPIENT_WARNING
2026-03-15 08:00:03.690,0.38046,-0.17805,0.117,INCIPIENT_WARNING
2026-03-15 08:00:03.691,0.37284,-0.19351,0.10898,INCIPIENT_WARNING
2026-03-15 08:00:03.692,0.36147,-0.22304,0.04695,INCIPIENT_WARNING
2026-03-15 08:00:03.693,0.47411,-0.13992,0.15298,INCIPIENT_WARNING
2026-03-15 08:00:03.694,0.33833,-0.27353,0.0853,INCIPIENT_WARNING
2026-03-15 08:00:03.695,0.24714,-0.24708,-0.0324,INCIPIENT_WARNING
2026-03-15 08:00:03.696,-0.37363,-0.36366,-0.3102,INCIPIENT_WARNING
2026-03-15 08:00:03.697,0.09667,-0.35756,-0.16269,INCIPIENT_WARNING
2026-03-15 08:00:03.698,0.16512,-0.18917,-0.10923,INCIPIENT_WARNING
2026-03-15 08:00:03.699,0.01513,-0.3077,-0.21722,INCIPIENT_WARNING
2026-03-15 08:00:03.700,0.03285,-0.3946,-0.2462,INCIPIENT_WARNING
2026-03-15 08:00:03.701,-0.01577,-0.25939,-0.31514,INCIPIENT_WARNING
2026-03-15 08:00:03.702,-0.0585,-0.35774,-0.24837,INCIPIENT_WARNING
2026-03-15 08:00:03.703,-0.26498,-0.3658,-0.18813,INCIPIENT_WARNING
2026-03-15 08:00:03.704,0.11657,-0.1179,-0.0001,INCIPIENT_WARNING
2026-03-15 08:00:03.705,-0.46262,-0.39835,-0.50868,INCIPIENT_WARNING
2026-03-15 08:00:03.706,-0.12391,-0.11826,-0.19444,INCIPIENT_WARNING
2026-03-15 08:00:03.707,-0.31719,-0.14253,-0.25157,INCIPIENT_WARNING
2026-03-15 08:00:03.708,-0.3175,-0.11285,-0.37239,INCIPIENT_WARNING
2026-03-15 08:00:03.709,-0.50175,-0.15793,-0.20114,INCIPIENT_WARNING
2026-03-15 08:00:03.710,-0.58341,-0.02679,-0.22998,INCIPIENT_WARNING
2026-03-15 08:00:03.711,-0.35848,0.01695,-0.31,INCIPIENT_WARNING
2026-03-15 08:00:03.712,-0.04136,0.30349,0.22134,INCIPIENT_WARNING
2026-03-15 08:00:03.713,-0.54585,-0.00115,-0.12095,INCIPIENT_WARNING
2026-03-15 08:00:03.714,-0.6149,0.25813,-0.08198,INCIPIENT_WARNING
2026-03-15 08:00:03.715,-0.23837,0.25422,0.04289,INCIPIENT_WARNING
2026-03-15 08:00:03.716,-0.4557,0.38013,0.00715,INCIPIENT_WARNING
2026-03-15 08:00:03.717,-0.29647,0.27427,-0.06931,INCIPIENT_WARNING
2026-03-15 08:00:03.718,-0.26169,0.49332,0.12949,INCIPIENT_WARNING
2026-03-15 08:00:03.719,-0.10803,0.47445,0.3137,INCIPIENT_WARNING
2026-03-15 08:00:03.720,0.11774,0.36085,0.13207,INCIPIENT_WARNING
2026-03-15 08:00:03.721,0.51092,0.73292,0.48966,INCIPIENT_WARNING
2026-03-15 08:00:03.722,-0.05795,0.40041,0.21021,INCIPIENT_WARNING
2026-03-15 08:00:03.723,0.26504,0.44988,0.37975,INCIPIENT_WARNING
2026-03-15 08:00:03.724,0.23732,0.31018,0.40588,INCIPIENT_WARNING
2026-03-15 08:00:03.725,0.41147,0.27748,0.38923,INCIPIENT_WARNING
2026-03-15 08:00:03.726,0.39537,0.22093,0.12228,INCIPIENT_WARNING
2026-03-15 08:00:03.727,0.4114,0.19678,0.28008,INCIPIENT_WARNING
2026-03-15 08:00:03.728,-0.08772,-0.332,-0.11234,INCIPIENT_WARNING
2026-03-15 08:00:03.729,0.72075,0.20271,0.30862,INCIPIENT_WARNING
2026-03-15 08:00:03.730,0.43072,-0.07793,0.16974,INCIPIENT_WARNING
2026-03-15 08:00:03.731,0.31331,-0.17174,0.14996,INCIPIENT_WARNING
2026-03-15 08:00:03.732,0.24307,-0.00969,0.15105,INCIPIENT_WARNING
2026-03-15 08:00:03.733,0.33424,-0.1395,-0.04443,INCIPIENT_WARNING
2026-03-15 08:00:03.734,0.23319,-0.25195,0.08844,INCIPIENT_WARNING
2026-03-15 08:00:03.735,0.24758,-0.2313,-0.06666,INCIPIENT_WARNING
2026-03-15 08:00:03.736,-0.07379,-0.36284,-0.28393,INCIPIENT_WARNING
2026-03-15 08:00:03.737,0.05972,-0.30463,-0.13873,INCIPIENT_WARNING
2026-03-15 08:00:03.738,0.26597,-0.15197,0.04174,INCIPIENT_WARNING
2026-03-15 08:00:03.739,-0.01328,-0.30398,-0.23064,INCIPIENT_WARNING
2026-03-15 08:00:03.740,-0.08229,-0.34245,-0.19228,INCIPIENT_WARNING
2026-03-15 08:00:03.741,-0.18498,-0.2472,-0.37275,INCIPIENT_WARNING
2026-03-15 08:00:03.742,0.13657,-0.20509,-0.2543,INCIPIENT_WARNING
2026-03-15 08:00:03.743,-0.14637,-0.28063,-0.28643,INCIPIENT_WARNING
2026-03-15 08:00:03.744,0.13521,-0.09824,0.00447,INCIPIENT_WARNING
2026-03-15 08:00:03.745,-0.49609,-0.53586,-0.50745,INCIPIENT_WARNING
2026-03-15 08:00:03.746,-0.20678,-0.1823,-0.23423,INCIPIENT_WARNING
2026-03-15 08:00:03.747,-0.22233,-0.21999,-0.25843,INCIPIENT_WARNING
2026-03-15 08:00:03.748,-0.29877,-0.18807,-0.29807,INCIPIENT_WARNING
2026-03-15 08:00:03.749,-0.4165,-0.01176,-0.27942,INCIPIENT_WARNING
2026-03-15 08:00:03.750,-0.33184,-0.06478,-0.30783,INCIPIENT_WARNING
2026-03-15 08:00:03.751,-0.40398,-0.01977,-0.18927,INCIPIENT_WARNING
2026-03-15 08:00:03.752,-0.19384,0.39932,0.23281,INCIPIENT_WARNING
2026-03-15 08:00:03.753,-0.62894,0.04473,-0.25038,INCIPIENT_WARNING
2026-03-15 08:00:03.754,-0.50562,0.05317,-0.13761,INCIPIENT_WARNING
2026-03-15 08:00:03.755,-0.19737,0.33035,0.07299,INCIPIENT_WARNING
2026-03-15 08:00:03.756,-0.24686,0.40717,0.12863,INCIPIENT_WARNING
2026-03-15 08:00:03.757,-0.30647,0.31439,0.13424,INCIPIENT_WARNING
2026-03-15 08:00:03.758,-0.10713,0.47093,0.27383,INCIPIENT_WARNING
2026-03-15 08:00:03.759,-0.0926,0.46005,0.14131,INCIPIENT_WARNING
2026-03-15 08:00:03.760,0.19096,0.4115,0.23523,INCIPIENT_WARNING
2026-03-15 08:00:03.761,0.27459,0.51766,0.43748,INCIPIENT_WARNING
